"id","metagenomes_id","domain","phylum","class","order","family","genus","species","strain","abundance","avg_evalue","evalue_std_dev","avg_percent_ident","percent_ident_std_dev","avg_align_len","align_len_std_dev"
244153,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp. enrichment culture clone 7-25","Clostridium sp. enrichment culture clone 7-25",6,-58.00,5.20,100.00,0.00,113.00,8.66
244154,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes","Eubacterium coprostanoligenes",38,-40.05,9.94,100.00,0.00,82.79,16.75
244155,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium eligens","Eubacterium eligens ATCC 27750",2,-31.00,0.00,100.00,0.00,68.00,0.00
244156,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ramulus","Eubacterium ramulus",1,-22.00,0.00,100.00,0.00,51.00,0.00
244157,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium siraeum","-",2,-38.50,5.64,100.00,0.00,80.00,9.23
244158,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum","-",4,-34.87,7.45,100.00,0.00,73.80,12.28
244159,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","-","-","-",1,-36.30,1.34,100.00,0.00,76.55,2.46
244160,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Pseudobutyrivibrio","Pseudobutyrivibrio ruminis","Pseudobutyrivibrio ruminis",1,-51.00,0.00,95.54,0.00,112.00,0.00
244161,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Robinsoniella","Robinsoniella peoriensis","Robinsoniella peoriensis",1,-57.00,0.00,100.00,0.00,111.00,0.00
244162,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","-","-","-",1,-31.71,0.49,100.00,0.00,68.71,0.49
244163,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii","-",27,-32.93,2.24,100.00,0.00,70.64,4.07
244164,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","-","-",6,-37.24,10.89,100.00,0.00,77.97,17.86
244165,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus albus","-",16,-40.28,10.32,99.93,0.17,83.41,17.31
244166,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus callidus","Ruminococcus callidus",4,-24.25,4.17,100.00,0.00,56.00,7.41
244167,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus flavefaciens","Ruminococcus flavefaciens",26,-31.46,4.97,99.99,0.08,68.71,8.57
244168,2377,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","unclassified (derived from Ruminococcaceae)","Ruminococcaceae bacterium D16","Ruminococcaceae bacterium D16",2,-44.50,13.44,95.56,3.71,97.50,17.68
244169,2377,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","-","-","-",1,-30.00,1.55,100.00,0.00,65.36,2.34
244170,2377,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","-","-","-",24,-31.20,2.47,100.00,0.00,67.49,4.50
244171,2377,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","Dialister micraerophilus","Dialister micraerophilus",15,-25.30,0.46,100.00,0.00,57.50,0.81
244172,2377,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Pectinatus","Pectinatus cerevisiiphilus","Pectinatus cerevisiiphilus",1,-26.00,0.00,100.00,0.00,58.00,0.00
244173,2377,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas","Selenomonas ruminantium","Selenomonas ruminantium",38,-44.10,7.31,100.00,0.00,88.94,12.23
244174,2377,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella","Veillonella parvula","Veillonella parvula",4,-24.00,1.15,100.00,0.00,55.50,1.73
244175,2377,"Bacteria","Proteobacteria","-","-","-","-","-","-",1,-23.50,2.35,100.00,0.00,55.00,3.95
244176,2377,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Brevundimonas diminuta","Brevundimonas diminuta",1,-21.00,0.00,100.00,0.00,50.00,0.00
244177,2377,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","-","-",1,-23.93,0.26,100.00,0.00,55.87,0.52
244178,2377,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","Azospirillum amazonense","Azospirillum amazonense",3,-24.00,0.00,100.00,0.00,56.00,0.00
244179,2377,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","-","-",2,-61.50,4.27,99.84,0.33,120.25,7.48
244180,2377,"Bacteria","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma","-","-",2,-22.00,0.00,100.00,0.00,52.00,0.00
244181,2377,"Bacteria","Tenericutes","Mollicutes","Anaeroplasmatales","Anaeroplasmataceae","Anaeroplasma","Anaeroplasma abactoclasticum","Anaeroplasma abactoclasticum",2,-29.50,1.64,100.00,0.00,65.00,3.29
244182,2378,"Bacteria","Firmicutes","Bacilli","-","-","-","-","-",2,-47.88,2.97,99.81,0.53,96.46,5.30
244183,2378,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","-","-","-",6,-35.15,0.66,99.94,0.28,73.35,1.55
244184,2378,"Bacteria","Firmicutes","Bacilli","Lactobacillales","-","-","-","-",1,-67.00,0.00,99.23,0.00,130.00,0.00
244185,2378,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","-","-",3,-126.00,0.00,99.57,0.00,230.00,0.00
244186,2378,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","-","-","-",79,-77.58,22.47,99.96,0.14,146.92,38.53
244187,2378,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","-","-",2060,-73.72,6.06,100.00,0.06,140.08,10.52
244188,2378,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus alactolyticus","Streptococcus alactolyticus",43,-85.00,13.35,99.38,0.84,160.34,22.65
244189,2378,"Bacteria","Firmicutes","Clostridia","Clostridiales","-","-","-","-",1,-45.05,0.22,99.95,0.24,91.15,0.67
244190,2378,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","-","-",96,-49.14,15.80,99.81,0.36,98.70,27.04
244191,2378,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium disporicum","Clostridium disporicum",1,-61.00,0.00,100.00,0.00,118.00,0.00
244192,2378,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium perfringens","-",35,-84.74,17.60,99.86,0.29,158.71,30.43
244193,2378,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","-","-","-",71,-99.44,23.59,99.83,0.34,183.27,40.21
244194,2379,"Bacteria","-","-","-","-","-","-","-",52,-33.18,12.32,99.96,0.21,70.97,20.75
244195,2379,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","Corynebacteriaceae","Corynebacterium","Corynebacterium efficiens","Corynebacterium efficiens YS-314",15,-21.00,0.00,100.00,0.00,51.00,0.00
244196,2379,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","-","-","-",1,-23.56,1.21,100.00,0.00,54.94,2.02
244197,2379,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Atopobium","-","-",4,-24.40,0.81,100.00,0.00,56.40,0.81
244198,2379,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Atopobium","Atopobium vaginae","-",1,-25.00,0.00,100.00,0.00,57.00,0.00
244199,2379,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","-",19,-138.40,8.30,99.20,1.11,250.55,10.13
244200,2379,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Eggerthella","Eggerthella lenta","-",6,-21.25,0.71,100.00,0.00,50.38,1.06
244201,2379,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Slackia","Slackia heliotrinireducens","Slackia heliotrinireducens DSM 20476",1,-25.00,0.00,100.00,0.00,56.00,0.00
244202,2379,"Eukaryota","Arthropoda","Insecta","Isoptera","Rhinotermitidae","Coptotermes","Coptotermes formosanus","Coptotermes formosanus (Formosan subterranean termite)",2,-23.00,0.00,100.00,0.00,53.33,0.58
244203,2379,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","-","-","-","-",2,-21.00,0.00,100.00,0.00,51.00,0.00
244204,2379,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","-","-",2,-42.00,0.00,100.00,0.00,86.00,0.00
244205,2379,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides chinchillae","Bacteroides chinchillae",1,-129.00,0.00,99.16,0.00,238.00,0.00
244206,2379,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","-","-",296,-57.25,10.72,99.80,0.42,111.80,18.23
244207,2379,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella copri","-",53,-86.42,14.09,99.55,0.36,163.53,23.62
244208,2379,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella dentasini","Prevotella dentasini",2,-58.50,1.73,98.28,0.04,116.50,2.89
244209,2379,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella oris","Prevotella oris",2,-58.00,0.00,100.00,0.00,113.00,0.00
244210,2379,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella pleuritidis","Prevotella pleuritidis",1,-39.00,0.00,100.00,0.00,81.00,0.00
244211,2379,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella sp. RS2","Prevotella sp. RS2",11,-134.00,0.00,99.59,0.00,244.00,0.00
244212,2379,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella stercorea","Prevotella stercorea",20,-71.00,27.48,99.86,0.28,135.75,47.70
244213,2379,"Bacteria","Firmicutes","-","-","-","-","-","-",13,-33.68,9.68,99.95,0.27,71.97,17.00
244214,2379,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","-","-","-",4,-55.70,2.70,99.07,0.94,109.58,3.23
244215,2379,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","-","-","-",1,-35.15,0.67,99.94,0.28,73.35,1.57
244216,2379,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","-","-","-",1,-38.40,1.79,99.72,1.27,81.30,5.81
244217,2379,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","-","-",147,-44.88,9.83,99.66,0.65,90.85,17.31
244218,2379,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus alactolyticus","Streptococcus alactolyticus",949,-78.68,14.79,99.51,0.79,149.63,24.93
244219,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","-","-","-","-",73,-44.29,22.38,99.45,2.17,90.61,37.90
244220,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","-","-","-",77,-64.19,6.88,99.76,0.73,123.61,11.12
244221,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","-","-",2,-53.14,12.44,99.48,0.69,104.94,22.08
244222,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium clostridioforme","Clostridium clostridioforme",57,-76.47,22.65,99.76,0.79,144.87,37.52
244223,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium disporicum","Clostridium disporicum",65,-73.00,0.00,100.00,0.00,138.00,0.00
244224,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium nexile","Clostridium nexile DSM 1787",1,-40.00,0.00,100.00,0.00,83.00,0.00
244225,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sordellii","Clostridium sordellii",1,-79.50,1.73,92.05,1.31,176.00,0.00
244226,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium subterminale","Clostridium subterminale",1,-47.00,0.00,100.00,0.00,95.00,0.00
244227,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Sarcina","Sarcina ventriculi","Sarcina ventriculi",735,-87.47,14.39,99.94,0.18,163.54,24.56
244228,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes","Eubacterium coprostanoligenes",1,-68.00,0.00,100.00,0.00,130.00,0.00
244229,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium hallii","-",8,-71.00,0.76,99.45,0.34,136.50,0.93
244230,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ramulus","Eubacterium ramulus",1,-72.00,0.00,99.27,0.00,137.00,0.00
244231,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium siraeum","-",1,-91.20,3.79,100.00,0.00,169.80,6.75
244232,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Coprococcus catus","Coprococcus catus GD/7",1,-48.00,0.00,100.00,0.00,96.00,0.00
244233,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","Dorea longicatena","Dorea longicatena DSM 13814",4,-78.00,0.00,100.00,0.00,148.00,0.00
244234,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hespellia","Hespellia stercorisuis","Hespellia stercorisuis",2,-30.00,1.41,100.00,0.00,65.50,3.54
244235,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Robinsoniella","Robinsoniella peoriensis","Robinsoniella peoriensis",1,-58.00,0.00,100.00,0.00,113.00,0.00
244236,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Roseburia faecis","Roseburia faecis",2,-21.00,0.00,100.00,0.00,51.00,0.00
244237,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","Roseburia inulinivorans",1,-122.00,0.00,98.67,0.00,225.00,0.00
244238,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","-","-","-",5,-58.14,0.36,100.00,0.00,113.14,0.36
244239,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii","-",25,-96.82,10.67,99.58,0.13,179.24,18.46
244240,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus bromii","-",6,-72.00,0.00,99.17,0.00,139.00,0.00
244241,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus gnavus","Ruminococcus gnavus",2,-57.00,0.00,100.00,0.00,111.00,0.00
244242,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus obeum","Ruminococcus obeum ATCC 29174",5,-111.33,1.03,99.67,0.51,204.00,0.00
244243,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus sp. 5_1_39BFAA","Ruminococcus sp. 5_1_39BFAA",41,-78.38,19.73,99.18,1.62,151.38,36.75
244244,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","Subdoligranulum variabile","Subdoligranulum variabile DSM 15176",5,-63.00,51.90,99.86,0.22,122.83,88.44
244245,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","Blautia coccoides","Blautia coccoides",6,-51.00,0.00,98.08,0.00,104.00,0.00
244246,2379,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","Blautia producta","Blautia producta",1,-39.00,0.00,99.39,0.86,82.00,0.00
244247,2379,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Bulleidia","Bulleidia extructa","Bulleidia extructa W1219",4,-54.00,0.00,100.00,0.00,106.00,0.00
244248,2379,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Catenibacterium","Catenibacterium mitsuokai","Catenibacterium mitsuokai DSM 15897",145,-61.62,2.47,100.00,0.00,118.50,4.20
244249,2379,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","Eubacterium biforme","Eubacterium biforme DSM 3989",8,-79.50,16.74,99.72,0.33,150.00,30.02
244250,2379,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium sp. YIT 12067","Phascolarctobacterium sp. YIT 12067",14,-79.00,18.81,99.73,0.60,149.20,32.34
244251,2379,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas","Selenomonas ruminantium","Selenomonas ruminantium",2,-46.00,0.00,100.00,0.00,92.00,0.00
244252,2379,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio fairfieldensis","Desulfovibrio fairfieldensis",1,-57.00,0.00,100.00,0.00,111.00,0.00
244253,2379,"Bacteria","Proteobacteria","Gammaproteobacteria","-","-","-","-","-",1,-35.60,0.75,100.00,0.00,75.65,1.81
244254,2379,"Bacteria","Spirochaetes","Spirochaetes (class)","Spirochaetales","Spirochaetaceae","Treponema","Treponema pectinovorum","Treponema pectinovorum",1,-36.00,0.00,100.00,0.00,76.00,0.00
244255,2379,"Eukaryota","Streptophyta","unclassified (derived from Streptophyta)","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium irio","Sisymbrium irio",2,-45.00,0.00,100.00,0.00,91.00,0.00
244256,2379,"Bacteria","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Candidatus Phytoplasma","Sweet potato little leaf phytoplasma","Sweet potato little leaf phytoplasma",15,-21.00,0.00,100.00,0.00,50.00,0.00
244257,2380,"Bacteria","-","-","-","-","-","-","-",230,-31.32,9.43,99.92,0.68,67.97,16.04
244258,2380,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","Corynebacteriaceae","Corynebacterium","-","-",3,-23.00,0.00,100.00,0.00,53.00,0.00
244259,2380,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","Corynebacteriaceae","Corynebacterium","Corynebacterium efficiens","Corynebacterium efficiens YS-314",1,-22.00,0.00,100.00,0.00,52.00,0.00
244260,2380,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","Corynebacteriaceae","Corynebacterium","Corynebacterium urealyticum","Corynebacterium urealyticum DSM 7109",1,-21.00,0.00,100.00,0.00,50.00,0.00
244261,2380,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","-","-","-",4,-25.38,2.77,100.00,0.00,57.62,4.23
244262,2380,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Atopobium","-","-",7,-24.00,0.00,100.00,0.00,56.00,0.00
244263,2380,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Eggerthella","Eggerthella lenta","-",1,-23.00,0.00,100.00,0.00,54.00,0.00
244264,2380,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Enterorhabdus","Enterorhabdus caecimuris","Enterorhabdus caecimuris",12,-25.50,0.71,100.00,0.00,57.50,0.71
244265,2380,"Eukaryota","Arthropoda","Insecta","Isoptera","Rhinotermitidae","Coptotermes","Coptotermes formosanus","Coptotermes formosanus (Formosan subterranean termite)",87,-23.70,2.52,100.00,0.00,55.05,4.30
244266,2380,"Bacteria","Bacteroidetes","-","-","-","-","-","-",124,-21.21,0.50,99.97,0.26,51.22,0.62
244267,2380,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","-","-","-","-",85,-22.05,1.67,99.99,0.13,52.41,2.90
244268,2380,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","-","-",2,-22.00,0.00,100.00,0.00,52.00,0.00
244269,2380,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides nordii","Bacteroides nordii",4,-27.00,0.00,100.00,0.00,61.00,0.00
